trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1105,False,"{'a': 0.2, 'e': 0.10970064851551141}",20,8,8.68030338532829,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1106,False,"{'a': 0.2, 'e': 0.10948146647358296}",20,12,13.756925642030989,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.2, 'e': 0.10926272235766643}",25,14,6.57601364177299,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1108,False,"{'a': 0.2, 'e': 0.10904441529278498}",30,21,16.493686087944447,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.2, 'e': 0.10882654440571013}",20,11,19.737856444010312,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.2, 'e': 0.10860910882495796}",25,13,8.217132378216501,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1111,False,"{'a': 0.2, 'e': 0.10839210768078596}",25,13,-43.14759153090044,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1112,False,"{'a': 0.2, 'e': 0.10817554010518914}",25,5,29.086785377548942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.2, 'e': 0.10795940523189702}",20,6,24.285851929786183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.2, 'e': 0.10774370219636975}",30,13,-57.602230227710024,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
1115,False,"{'a': 0.2, 'e': 0.10752843013579495}",25,1,23.021483923617698,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1116,False,"{'a': 0.2, 'e': 0.10731358818908403}",20,9,22.187926337346607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.2, 'e': 0.107099175496869}",25,18,10.13623725995562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.2, 'e': 0.1068851912014987}",20,7,10.026189541633713,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1119,False,"{'a': 0.2, 'e': 0.10667163444703576}",25,12,27.652990986460853,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.2, 'e': 0.1064585043792528}",20,14,12.20451065423205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.2, 'e': 0.10624580014562934}",20,16,9.250780061519395,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.2, 'e': 0.1060335208953481}",20,8,0.06002381873094986,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1123,False,"{'a': 0.2, 'e': 0.10582166577929185}",20,0,-4.010362286613709,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1124,False,"{'a': 0.2, 'e': 0.10561023395003975}",30,10,35.97196557161742,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.2, 'e': 0.10539922456186433}",25,6,31.826593822120728,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.2, 'e': 0.10518863677072765}",20,0,-1.9092861827128678,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1127,False,"{'a': 0.2, 'e': 0.10497846973427834}",20,8,7.5172755366630195,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1128,False,"{'a': 0.2, 'e': 0.10476872261184789}",20,0,19.705369390985457,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1129,False,"{'a': 0.2, 'e': 0.10455939456444763}",35,14,39.81252729102608,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.2, 'e': 0.104350484754765}",20,14,-12.519328991839812,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1131,False,"{'a': 0.2, 'e': 0.10414199234716055}",20,16,10.352087059092234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.2, 'e': 0.10393391650766431}",20,5,14.361785022577315,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1133,False,"{'a': 0.2, 'e': 0.10372625640397273}",25,20,10.798203040773057,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.2, 'e': 0.10351901120544502}",25,13,-16.92286960483657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1135,False,"{'a': 0.2, 'e': 0.1033121800831002}",30,11,-20.224842270800508,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1136,False,"{'a': 0.2, 'e': 0.10310576220961341}",25,12,25.831220049273515,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.2, 'e': 0.102899756759313}",20,0,28.465204891263582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.2, 'e': 0.10269416290817676}",20,9,23.536120539166006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.2, 'e': 0.10248897983382912}",25,12,25.9456120162262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.2, 'e': 0.10228420671553744}",30,13,19.387921827950446,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.2, 'e': 0.10207984273420903}",20,10,15.668975640244435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.2, 'e': 0.10187588707238764}",20,13,13.343393311988464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.2, 'e': 0.1016723389142504}",35,15,-5.097910057171122,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1144,False,"{'a': 0.2, 'e': 0.10146919744560434}",30,0,-15.692231384781689,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
1145,False,"{'a': 0.2, 'e': 0.1012664618538834}",25,12,20.617362259616655,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.2, 'e': 0.10106413132814486}",25,9,30.000444231412125,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.2, 'e': 0.10086220505906641}",20,6,22.709964748071904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.2, 'e': 0.10066068223894266}",25,10,23.845982850807665,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.2, 'e': 0.1004595620616821}",35,13,26.98823639093076,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1150,False,"{'a': 0.2, 'e': 0.1002588437228037}",25,4,35.93157447001136,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.2, 'e': 0.10005852641943393}",20,12,14.509064417015013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.2, 'e': 0.09985860935030318}",20,8,18.265561389597853,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.2, 'e': 0.09965909171574303}",20,9,22.52943889269773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.2, 'e': 0.09945997271768262}",30,23,13.266227267252155,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.2, 'e': 0.09926125155964566}",30,16,-7.392295621905954,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1156,False,"{'a': 0.2, 'e': 0.09906292744674731}",20,2,10.041342001638666,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1157,False,"{'a': 0.2, 'e': 0.09886499958569081}",20,2,9.134722934717775,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1158,False,"{'a': 0.2, 'e': 0.0986674671847645}",25,13,12.649982761282336,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.2, 'e': 0.09847032945383845}",20,15,11.17142915401745,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.2, 'e': 0.09827358560436154}",35,15,31.212639768420722,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.2, 'e': 0.09807723484935806}",20,10,17.694845983032728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.2, 'e': 0.09788127640342477}",25,15,20.797237455956505,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.2, 'e': 0.09768570948272756}",30,13,5.645455376955607,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1164,False,"{'a': 0.2, 'e': 0.09749053330499859}",35,16,17.76846460471552,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1165,False,"{'a': 0.2, 'e': 0.09729574708953276}",30,22,4.238005351513121,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.2, 'e': 0.09710135005718508}",30,8,24.89633157139974,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.2, 'e': 0.09690734143036704}",25,13,22.989240058641098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.2, 'e': 0.09671372043304398}",30,19,21.332534429972846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.2, 'e': 0.09652048629073155}",35,21,11.91438483997572,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1170,False,"{'a': 0.2, 'e': 0.09632763823049303}",25,18,15.304119804585774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.2, 'e': 0.09613517548093582}",25,0,-4.046341115983325,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1172,False,"{'a': 0.2, 'e': 0.09594309727220877}",20,6,24.243471840752477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.2, 'e': 0.09575140283599869}",25,11,5.140698591336329,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1174,False,"{'a': 0.2, 'e': 0.09556009140552765}",20,14,10.264580746867907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.2, 'e': 0.09536916221554961}",20,2,24.475104071294687,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.2, 'e': 0.09517861450234763}",20,6,25.582412608390527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.2, 'e': 0.09498844750373053}",20,9,11.578720463522616,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1178,False,"{'a': 0.2, 'e': 0.09479866045903014}",25,11,18.709886257344024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.2, 'e': 0.09460925260909793}",35,21,18.78257348803011,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.2, 'e': 0.09442022319630235}",25,15,18.765249329463945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.2, 'e': 0.0942315714645254}",35,22,21.933802083062314,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.2, 'e': 0.09404329665916}",25,17,15.254080853830358,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.2, 'e': 0.09385539802710659}",25,0,25.085726465005905,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1184,False,"{'a': 0.2, 'e': 0.09366787481677047}",20,4,12.705003464138638,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1185,False,"{'a': 0.2, 'e': 0.09348072627805847}",35,23,23.02381417283904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.2, 'e': 0.09329395166237625}",20,9,-9.452534141988007,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1187,False,"{'a': 0.2, 'e': 0.09310755022262504}",25,17,16.080000707144375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.2, 'e': 0.0929215212131989}",30,13,29.07486700207541,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.2, 'e': 0.09273586388998147}",25,7,33.19299755949709,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.2, 'e': 0.09255057751034329}",20,12,14.738383830306669,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.2, 'e': 0.0923656613331385}",30,23,11.172662383139935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.2, 'e': 0.09218111461870225}",20,5,26.776836183527145,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.2, 'e': 0.09199693662884734}",25,20,5.908402602588233,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.2, 'e': 0.09181312662686165}",20,7,6.390636673181831,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.2, 'e': 0.09162968387750484}",20,9,21.57903513907403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.2, 'e': 0.09144660764700575}",25,3,33.932643749690186,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.2, 'e': 0.09126389720305915}",20,6,25.45895669767722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.2, 'e': 0.09108155181482308}",30,19,19.695470560301807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.2, 'e': 0.09089957075291567}",25,8,33.127559911772046,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.2, 'e': 0.09071795328941251}",25,7,30.957355441701928,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.2, 'e': 0.09053669869784343}",25,5,21.672912211588894,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1202,False,"{'a': 0.2, 'e': 0.0903558062531899}",20,16,6.940014098510473,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.2, 'e': 0.0901752752318818}",25,17,2.3127757958866075,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1204,False,"{'a': 0.2, 'e': 0.08999510491179491}",20,5,12.526264847716792,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1205,False,"{'a': 0.2, 'e': 0.08981529457224763}",20,12,13.148317014391656,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.2, 'e': 0.08963584349399842}",30,16,-29.816747514681374,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1207,False,"{'a': 0.2, 'e': 0.08945675095924267}",20,13,12.062429611103608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.2, 'e': 0.08927801625161007}",30,18,20.84119762455286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.2, 'e': 0.08909963865616147}",20,16,6.597224399098545,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.2, 'e': 0.08892161745938634}",20,8,7.527060960364872,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1211,False,"{'a': 0.2, 'e': 0.08874395194919957}",20,7,24.53442180571305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.2, 'e': 0.08856664141493896}",25,17,2.828253146136964,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1213,False,"{'a': 0.2, 'e': 0.08838968514736205}",20,13,14.567178892214356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.2, 'e': 0.08821308243864363}",20,9,8.497063532950989,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.2, 'e': 0.08803683258237255}",25,16,5.83136520290984,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1216,False,"{'a': 0.2, 'e': 0.0878609348735492}",30,19,7.410974803228382,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1217,False,"{'a': 0.2, 'e': 0.08768538860858248}",30,16,23.186036606355522,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.2, 'e': 0.08751019308528712}",25,15,-2.5393506913826824,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1219,False,"{'a': 0.2, 'e': 0.08733534760288077}",20,0,32.40853520134568,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1220,False,"{'a': 0.2, 'e': 0.0871608514619813}",25,9,26.99708700822087,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.2, 'e': 0.08698670396460385}",30,16,20.648303384047445,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.2, 'e': 0.08681290441415829}",25,10,8.348267036764831,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1223,False,"{'a': 0.2, 'e': 0.0866394521154461}",20,14,10.783890688251107,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.2, 'e': 0.08646634637465792}",25,3,0.5485916867621343,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1225,False,"{'a': 0.2, 'e': 0.0862935864993705}",20,9,-22.467848680909917,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1226,False,"{'a': 0.2, 'e': 0.08612117179854416}",20,13,15.102603462354223,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.2, 'e': 0.08594910158251981}",20,14,14.895153208387093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.2, 'e': 0.08577737516301644}",20,9,18.113433661121327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.2, 'e': 0.08560599185312803}",20,3,5.94719317744608,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1230,False,"{'a': 0.2, 'e': 0.08543495096732123}",35,28,10.516516884697733,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.2, 'e': 0.08526425182143217}",20,6,28.31397111264358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.2, 'e': 0.08509389373266411}",25,7,31.219783660764307,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.2, 'e': 0.08492387601958441}",25,20,11.202552760068553,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.2, 'e': 0.08475419800212207}",35,22,-17.400444027634766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1235,False,"{'a': 0.2, 'e': 0.08458485900156469}",20,9,19.104324204738056,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.2, 'e': 0.08441585834055614}",20,0,32.16888263308872,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.2, 'e': 0.08424719534309347}",20,14,12.643006911787996,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.2, 'e': 0.08407886933452453}",25,12,16.791793724786608,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.2, 'e': 0.083910879641545}",30,19,11.073486023263346,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1240,False,"{'a': 0.2, 'e': 0.08374322559219596}",20,12,15.048609826896227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.2, 'e': 0.0835759065158609}",30,18,10.17244220182831,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1242,False,"{'a': 0.2, 'e': 0.08340892174326339}",20,10,-3.6579871186547397,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1243,False,"{'a': 0.2, 'e': 0.08324227060646401}",20,12,14.212283253127808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.2, 'e': 0.0830759524388581}",25,0,40.74193994164674,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1245,False,"{'a': 0.2, 'e': 0.08290996657517266}",20,11,18.14563882044268,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.2, 'e': 0.08274431235146412}",25,0,28.91730088434355,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1247,False,"{'a': 0.2, 'e': 0.08257898910511527}",25,14,23.559236272356316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.2, 'e': 0.08241399617483297}",20,7,-9.342615564174912,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1249,False,"{'a': 0.2, 'e': 0.08224933290064523}",20,8,22.28914509090692,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.2, 'e': 0.0820849986238988}",20,0,-16.605146390484926,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1251,False,"{'a': 0.2, 'e': 0.08192099268725626}",30,10,25.338642948500958,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1252,False,"{'a': 0.2, 'e': 0.08175731443469375}",30,19,6.827705038163394,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1253,False,"{'a': 0.2, 'e': 0.08159396321149794}",20,6,19.286909168636146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.2, 'e': 0.08143093836426381}",20,16,8.441680622162023,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.2, 'e': 0.08126823924089167}",25,13,22.73377749520936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.2, 'e': 0.0811058651905849}",20,16,7.883153064145805,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.2, 'e': 0.08094381556384699}",25,19,12.432137088473217,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.2, 'e': 0.08078208971247929}",20,8,17.695516712645723,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.2, 'e': 0.08062068698957811}",20,5,27.589404374743886,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.2, 'e': 0.08045960674953244}",25,13,24.833703803574572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.2, 'e': 0.08029884834802099}",30,16,25.51186330996398,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.2, 'e': 0.08013841114201005}",25,3,-27.066647641130853,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
1263,False,"{'a': 0.2, 'e': 0.07997829448975048}",25,13,-15.39521392484703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1264,False,"{'a': 0.2, 'e': 0.07981849775077554}",20,12,16.168961495757134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.2, 'e': 0.07965902028589801}",25,13,24.59608836019684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.2, 'e': 0.07949986145720786}",20,4,-6.860265556802215,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1267,False,"{'a': 0.2, 'e': 0.0793410206280695}",20,15,9.787457950367152,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.2, 'e': 0.07918249716311948}",35,19,18.023900601310462,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1269,False,"{'a': 0.2, 'e': 0.07902429042826366}",20,12,16.458821941547146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.2, 'e': 0.07886639979067495}",20,14,8.389427987975218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.2, 'e': 0.07870882461879052}",20,6,24.299234993101376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.2, 'e': 0.07855156428230954}",30,14,17.700458399406536,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1273,False,"{'a': 0.2, 'e': 0.0783946181521904}",20,16,6.190939891890431,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.2, 'e': 0.07823798560064842}",25,17,15.744000226781907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.2, 'e': 0.07808166600115313}",20,0,27.76492030243735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1276,False,"{'a': 0.2, 'e': 0.077925658728426}",25,10,25.35718756518274,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.2, 'e': 0.07776996315843764}",25,8,23.11415334172598,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1278,False,"{'a': 0.2, 'e': 0.07761457866840563}",25,15,19.41444593014613,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.2, 'e': 0.07745950463679176}",25,17,18.980845684034758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.2, 'e': 0.07730474044329974}",20,13,14.007053570415062,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.2, 'e': 0.07715028546887258}",30,16,23.04575254324303,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.2, 'e': 0.07699613909569011}",30,22,12.987869414600283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.2, 'e': 0.07684230070716673}",25,10,-14.562496175826066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1284,False,"{'a': 0.2, 'e': 0.0766887696879486}",25,7,13.652194577048986,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1285,False,"{'a': 0.2, 'e': 0.07653554542391151}",20,0,30.029178869633306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1286,False,"{'a': 0.2, 'e': 0.07638262730215813}",30,18,23.23597703878534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.2, 'e': 0.07623001471101583}",20,6,24.79283994288717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
